Year,Country of Origin (ISO),Country of Origin,Country of Asylum (ISO),Country of Asylum,Country of Resettlement (ISO),Country of Resettlement,Total submissions (persons)
2019,SOM,Somalia,ETH,Ethiopia,DEU,Germany,552
2019,COD,Dem. Rep. of the Congo,UGA,Uganda,CAN,Canada,186
2019,COD,Dem. Rep. of the Congo,UGA,Uganda,AUS,Australia,21
2019,ERI,Eritrea,ETH,Ethiopia,CAN,Canada,24
2019,SOM,Somalia,KEN,Kenya,NOR,Norway,11
2019,COD,Dem. Rep. of the Congo,ETH,Ethiopia,USA,United States of America,77
2019,SOM,Somalia,UGA,Uganda,SWE,Sweden,2
2019,SOM,Somalia,KEN,Kenya,AUS,Australia,5
2019,ERI,Eritrea,UGA,Uganda,CAN,Canada,11
2019,SOM,Somalia,KEN,Kenya,DNK,Denmark,10
2019,COD,Dem. Rep. of the Congo,TZA,United Rep. of Tanzania,AUS,Australia,310
2019,ERI,Eritrea,SOM,Somalia,SWE,Sweden,6
2019,SOM,Somalia,ETH,Ethiopia,CAN,Canada,777
2019,ERI,Eritrea,ETH,Ethiopia,NOR,Norway,1
2019,COD,Dem. Rep. of the Congo,RWA,Rwanda,NZL,New Zealand,3
2019,ERI,Eritrea,ETH,Ethiopia,USA,United States of America,958
2019,ERI,Eritrea,UGA,Uganda,NLD,Netherlands,4
2019,COD,Dem. Rep. of the Congo,BDI,Burundi,AUS,Australia,436
2019,ERI,Eritrea,SDN,Sudan,AUS,Australia,1
2019,SOM,Somalia,UGA,Uganda,CAN,Canada,27
2019,SOM,Somalia,KEN,Kenya,NLD,Netherlands,7
2019,COD,Dem. Rep. of the Congo,RWA,Rwanda,SWE,Sweden,6
2019,SDN,Sudan,ETH,Ethiopia,CAN,Canada,41
2019,SOM,Somalia,ETH,Ethiopia,NOR,Norway,5
2019,ERI,Eritrea,ETH,Ethiopia,NZL,New Zealand,2
2019,SOM,Somalia,ETH,Ethiopia,USA,United States of America,19
2019,COD,Dem. Rep. of the Congo,RWA,Rwanda,AUS,Australia,394
2019,SDN,Sudan,UGA,Uganda,CAN,Canada,3
2019,COD,Dem. Rep. of the Congo,KEN,Kenya,SWE,Sweden,11
2019,SOM,Somalia,DJI,Djibouti,CAN,Canada,265
2019,SOM,Somalia,ETH,Ethiopia,NZL,New Zealand,1
2019,SDN,Sudan,ETH,Ethiopia,USA,United States of America,4
